Participant_ID,RowNumber,session_id,age,backcount1,backcount10,backcount2,backcount3,backcount4,backcount5,backcount6,backcount7,backcount8,backcount9,big5_01,big5_02,big5_03,big5_04,big5_05,big5_06,big5_07,big5_08,big5_09,big5_10,elm_01,elm_02,elm_03,elm_04,elm_05,gender,intrinsic_01,intrinsic_02,intrinsic_03,intrinsic_04,intrinsic_05,intrinsic_06,intrinsic_07,intrinsic_08,intrinsic_09,intrinsic_10,intrinsic_11,intrinsic_12,intrinsic_13,intrinsic_14,intrinsic_15,kposition,kratio,lposition,lratio,mcdv1,mcdv2,mcfiller1,mcfiller2,mcfiller3,mood_01,mood_02,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,nposition,nratio,pate_01,pate_02,pate_03,pate_04,pate_05,rposition,rratio,sarcasm,selfesteem_01,stress_01,stress_02,stress_03,stress_04,tempest2,tempest3,tempfollowup1,tempfollowup2,tempfollowup3,vposition,vratio,year,Temperatureinlab,ClipboardWeight,IIResponse,SRConfidenceResponse,NumberofDays,Pool2a,Pool2b,Pool2c,Pool2d,Pool3,Pool4,Pool5a,Pool6,Pool7b,Pool7c,Pool7d,Pool8,Pool9,Pool10,Pool11,Pool12,Pool13,Pool14,Pool15,Pool16a,Pool16b,Pool17,Pool18,Pool19a,Pool19b,Persistence,anagrams_order,attention_order,availinstruct_order,availk_order,availl_order,availn_order,availr_order,availv_order,bigfive_order,debrief_order,demographics_order,elmques_order,filler1_order,filler2_order,galinskyvignette_order,inlab_order,intrinsic_order,mcfiller_order,moninvignette_order,mood_order,nfc_order,participantid_order,participation_order,selfesteem_order,startpage_order,stress_order,stroop_order,stroopinstructions_order,stroopinstructionstest_order,stroopprac_order,tempestimate_order,tempfollowup_order,welcome_order,MonthComputer,DayComputer,YearComputer,DaysSinceMonthComputer,DaysSinceAugComputer,DaysSinceMonthLab,DaysSinceAugLab,DaysSinceMonthStart,DaysSinceAugStart,DaysInComp,DaysInLab,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Intrinsic,Mood,NFC,ReportedAttention,ReportedEffort,SelfEsteem,Stress,K1st,L1st,N1st,R1st,V1st,AvailFirst,ArgumentQuality,NFCcenter,ELMCond,CBReject
50,953,7473471,19,357,330,354,351,348,345,342,339,336,333,3,6,3,6,5,5,5,5,2,3,9,6,9,6,8,1,2,3,3,3,2,2,2,3,3,4,4,3,4,4,4,1,4,1,4,2,3,1,0,1,3,3,4,2,4,4,3,2,2,7,3,4,1,1,1,2,6,1,3,5,2,2,4,5,4,7,7,5,1,1,1,74,20,6,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,240.000002,7,33,8,9,10,13,12,11,32,36,35,26,21,22,23,2,29,15,16,28,34,37,31,27,0,30,6,3,5,4,19,18,1,10,8,14,61,69,61,69,31,46,0.261363636,0.261363636,5,3,3,3.5,6,3.2,5,3.5,3,4,3,4.25,1,1,0,0,1,3,7.6,0.317460317,1,0
51,957,7474471,18,357,330,354,351,348,345,342,339,336,333,6,5,4,5,5,3,5,5,6,7,6,5,7,7,4,2,3,2,2,2,1,2,1,3,4,4,3,3,4,2,4,1,3,1,1,0,0,2,2,2,2,2,3,2,4,3,4,3,1,5,4,5,1,1,1,1,8,5,6,3,3,3,4,4,2,6,6,4,2,11,1,72,10,5,4,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,240.000002,3,27,13,16,17,14,15,18,31,36,35,12,8,9,10,2,30,5,6,32,28,37,29,34,0,33,25,22,24,23,21,20,1,10,9,14,61,70,61,70,31,46,0.272727273,0.272727273,3,3.5,5.5,4,3.5,2.933333333,6,3.166666667,4,5,6,3.25,1,1,1,1,0,4,5.8,-0.015873016,1,0
52,959,7474574,18,357,330,354,351,348,345,342,339,336,3333333,7,6,7,6,7,1,5,1,3,5,7,6,5,5,7,1,4,3,2,4,4,4,2,4,4,2,4,1,4,4,2,1,1,2,2,1,-2,3,0,3,5,5,2,1,3,4,4,1,1,2,4,5,1,1,1,1,3,6,3,3,4,3,3,6,2,7,7,5,2,2,1,72,20,6,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,185.9999932,26,32,5,9,10,8,6,7,30,36,35,22,17,18,19,15,27,24,25,28,29,37,33,31,0,34,14,11,13,12,4,3,1,10,9,14,61,70,61,70,31,46,0.272727273,0.272727273,5,7,7,3.5,5.5,3.066666667,3,3.833333333,4,5,3,2.75,1,0,1,1,0,3,6,0.650793651,1,0
53,965,7474678,19,357,330,354,351,348,345,342,339,336,333,7,4,7,6,6,3,7,1,4,2,8,7,8,8,7,1,3,2,2,4,4,2,2,3,3,4,4,4,3,4,4,1,2,1,2,0,3,1,0,1,3,2,3,2,3,3,4,3,2,3,4,4,1,1,1,2,2,1,5,3,3,4,3,4,4,7,7,5,2,2,1,72,10,7,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,182.0000017,17,30,9,14,11,10,12,13,32,36,35,16,23,24,25,26,28,3,4,33,31,37,34,29,0,27,8,5,7,6,20,19,1,10,9,14,61,70,61,70,31,46,0.272727273,0.272727273,6,7,6,5.5,5,3.333333333,5.5,3.333333333,4,4,5,2.75,1,1,0,0,0,2,7.6,0.150793651,1,0
54,989,7475626,18,357,327,354,351,347,344,341,337,334,331,2,2,6,5,5,6,7,2,5,4,8,8,8,7,5,1,2,2,2,3,3,3,3,3,2,4,3,2,3,4,4,1,8,1,4,0,-1,1,0,1,2,2,3,3,4,2,3,2,2,7,4,4,1,1,1,2,4,6,2,3,3,3,3,4,3,6,6,4,1,4,1,74,20,7,4,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,48.99999762,16,28,7,9,8,10,12,11,31,36,35,19,4,5,6,17,34,14,15,29,33,37,32,30,0,27,23,20,22,21,26,25,1,10,9,14,61,70,61,70,31,46,0.272727273,0.272727273,4.5,6,2,6.5,4,2.733333333,6,2.833333333,4,4,2,3,1,1,0,0,1,3,7.2,-0.349206349,1,0
55,990,7475670,18,357,330,354,351,348,345,342,339,336,333,6,6,6,5,5,4,5,2,4,2,7,6,7,5,6,1,2,2,3,3,3,4,4,3,2,4,3,3,3,3,3,1,5,2,6,-1,2,2,1,2,4,4,3,2,2,2,4,2,2,9,4,4,1,1,1,2,8,5,5,3,3,2,4,4,4,7,7,4,1,3,1,75,10,6,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,144.9999962,2,31,21,23,26,24,22,25,34,36,35,4,11,12,13,17,28,19,20,32,30,37,29,33,0,27,8,5,7,6,16,15,1,10,9,14,61,70,61,70,31,46,0.272727273,0.272727273,5.5,6,5,3.5,4.5,2.6,4,3.5,4,4,5,3.5,1,0,0,0,1,2,6.2,0.317460317,-1,0
56,991,7475732,18,357,330,354,351,348,345,342,339,336,333,5,4,6,5,6,5,6,3,4,1,8,5,6,6,8,1,4,3,3,4,3,2,2,3,3,4,3,2,3,3,4,1,2,1,5,2,1,1,0,1,2,2,3,2,2,4,4,2,2,16,4,4,1,1,1,2,13,4,5,4,4,3,3,4,3,6,6,3,1,2,1,72,20,6,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,240.0000014,6,31,9,14,11,13,12,10,27,36,35,26,16,17,18,8,33,23,24,32,30,37,29,28,0,34,5,2,4,3,21,20,1,10,9,14,61,70,61,70,31,46,0.272727273,0.272727273,6.5,5.5,4,5,4.5,3.2,6,3.833333333,4,4,5,3,1,1,0,0,1,3,6.6,0.650793651,1,0
57,1023,7477076,18,357,330,354,351,348,345,342,339,336,333,6,2,6,5,5,2,5,1,3,4,7,7,7,7,7,1,2,1,1,3,3,1,2,4,2,4,3,1,3,4,3,1,5,2,9,0,0,1,0,1,3,5,2,3,4,3,3,3,2,10,4,4,1,1,1,1,6,2,2,2,2,2,4,5,4,6,5,4,1,4,1,78,10,7,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,241.0000042,21,32,4,5,8,9,6,7,33,36,35,3,23,24,25,20,27,15,16,29,28,37,30,31,0,34,13,10,12,11,19,18,1,10,10,14,61,71,61,71,31,46,0.284090909,0.284090909,4.5,6.5,6,5.5,5,2.733333333,4,2.666666667,4,4,2,3.5,1,0,0,1,1,3,7,-0.515873016,1,0
58,1024,7477127,19,357,330,354,351,348,345,342,339,336,333,5,3,7,4,3,7,4,1,6,1,8,5,9,9,8,1,3,3,2,2,2,2,3,3,4,4,3,3,4,4,4,1,1,2,30,1,2,1,1,2,4,3,3,3,4,4,3,2,2,100,5,5,1,1,1,2,20,5,5,4,4,3,3,6,4,7,7,4,1,1,1,76,20,7,3,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,172.999999,20,34,21,24,25,26,23,22,33,36,35,11,7,8,9,12,32,14,15,30,27,37,28,29,0,31,19,16,18,17,4,3,1,10,10,14,61,71,61,71,31,46,0.284090909,0.284090909,5,7,3,4.5,3,3.066666667,4.5,3.166666667,5,5,5,3,1,0,0,0,1,2,7.8,-0.015873016,-1,0
59,1025,7477172,18,357,330,354,351,348,345,342,339,336,333,6,2,6,2,6,4,6,2,6,2,7,8,7,8,8,1,2,2,1,2,2,3,3,3,2,3,3,4,3,4,3,1,5,1,NA,1,-2,1,0,1,2,2,1,3,3,2,3,4,1,3,4,5,1,1,1,2,8,1,6,3,4,4,2,6,2,7,7,7,2,6,1,76,10,6,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,78.99999584,9,30,17,19,22,18,21,20,34,36,35,16,11,12,13,23,31,25,26,28,32,37,33,29,0,27,8,5,7,6,4,3,1,10,10,14,61,71,61,71,31,46,0.284090909,0.284090909,6,6,5,6,2,2.533333333,6,2.333333333,4,5,6,2.25,1,1,1,0,0,3,7.6,-0.849206349,1,0
60,1756,7551674,18,357,330,354,351,348,345,342,339,336,333,3,2,3,1,5,4,6,1,2,5,6,6,6,7,6,1,2,1,1,4,4,2,4,4,2,3,4,4,4,4,4,2,20,1,5,0,3,1,0,1,3,3,1,2,4,1,4,3,1,5,3,4,1,1,4,2,30,5,6,3,3,3,4,6,4,7,4,4,1,5,1,78,20,7,4,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,141.0000047,4,31,8,9,13,10,11,12,28,36,35,3,20,21,22,14,34,6,7,32,33,37,29,30,0,27,26,23,25,24,17,16,1,11,11,14,92,103,92,103,31,46,0.647727273,0.647727273,4,5,3.5,6,3.5,3,5,2.5,3,4,6,3.25,0,1,1,0,1,3,6.2,-0.682539683,1,0
61,1758,7551790,22,357,330,354,351,348,345,342,339,336,333,1,3,6,2,6,7,6,3,7,3,6,5,7,6,6,2,3,3,3,4,4,2,2,2,4,4,3,2,2,4,4,1,6,1,7,0,1,2,0,1,2,2,4,2,2,4,5,2,2,12,3,3,1,1,4,2,14,6,7,2,5,4,2,3,2,7,7,4,1,2,4,77,10,6,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,106.999998,22,32,6,11,7,9,10,8,30,36,35,13,24,25,26,14,27,4,5,29,34,37,33,28,0,31,18,15,17,16,21,20,1,11,11,14,92,103,92,103,31,46,0.647727273,0.647727273,5.5,5.5,1,5.5,1.5,3.2,6,4.166666667,3,3,7,1.75,1,1,0,0,1,3,6,0.984126984,1,0
62,1760,7551858,19,357,330,354,351,348,345,342,339,336,333,6,5,5,4,5,6,6,6,6,3,6,4,5,4,3,2,2,2,2,3,3,2,1,4,3,4,3,4,3,4,4,1,1,2,15,0,2,1,0,1,4,4,2,4,1,3,2,1,2,3,3,4,1,1,4,2,2,5,4,3,4,3,4,3,4,6,4,2,1,1,1,78,20,6,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,231.9999926,18,29,5,8,10,6,7,9,31,36,35,24,12,13,14,25,33,3,4,34,27,37,28,32,0,30,22,19,21,20,17,16,1,11,11,14,92,103,92,103,31,46,0.647727273,0.647727273,5,3.5,4,4.5,3,3.2,4,3.166666667,3,4,4,3,1,0,0,0,1,2,4.4,-0.015873016,-1,0
63,1763,7551945,18,357,330,354,351,348,345,342,339,336,333,5,3,5,2,6,4,5,1,6,3,6,7,7,8,7,1,2,2,1,3,3,2,3,3,2,4,2,1,3,4,4,2,20,1,5,0,3,1,0,1,2,2,3,2,3,3,2,2,1,8,3,4,1,1,4,2,30,2,6,1,5,4,3,5,3,7,6,4,1,2,1,72,10,6,4,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,115.0000068,19,34,21,26,23,25,22,24,32,36,35,15,3,4,5,13,33,11,12,31,27,37,29,30,0,28,9,6,8,7,18,17,1,11,11,14,92,103,92,103,31,46,0.647727273,0.647727273,5.5,6,4.5,5,2,2.6,6,3.166666667,3,4,6,1.75,0,1,1,0,1,3,7,-0.015873016,-1,0
64,1793,7554127,21,357,330,354,351,348,345,342,339,336,333,7,5,7,4,6,3,6,2,6,4,9,9,9,9,9,1,2,2,2,4,4,4,2,4,2,4,2,2,3,3,3,1,3,2,8,0,3,1,0,1,2,2,3,2,3,4,2,2,1,7,4,4,2,2,4,1,6,3,6,2,4,3,3,6,4,7,7,7,2,4,4,72,20,5,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,39.99999426,23,28,3,4,8,6,7,5,31,36,35,22,17,18,19,20,33,25,26,34,30,37,32,29,0,27,12,9,11,10,15,14,1,11,12,14,92,104,92,104,31,46,0.659090909,0.659090909,5,6.5,6,4.5,3,2.733333333,6,3.333333333,4,4,6,2.5,1,0,1,1,0,3,9,0.150793651,1,0
65,1794,7554176,19,357,331,354,351,349,346,343,340,337,334,5,4,7,4,5,7,7,1,7,5,7,2,4,5,5,1,2,3,2,3,2,2,2,3,3,4,4,2,3,3,4,2,4,2,5,1,2,1,0,2,3,3,4,2,3,4,4,2,2,4,3,4,1,1,5,2,6,3,5,2,4,3,2,5,3,6,5,4,2,7,1,76,10,5,4,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,146.0000071,6,30,16,19,21,20,18,17,27,36,35,8,24,25,26,22,33,14,15,28,29,37,32,34,0,31,12,9,11,10,5,4,1,11,12,14,92,104,92,104,31,46,0.659090909,0.659090909,4,7,3,5.5,2.5,2.933333333,5,3.833333333,3,4,5,2.25,0,0,0,0,0,0,4.6,0.650793651,-1,0
66,1795,7554244,19,357,338,354,351,348,355,352,348,345,342,5,7,6,7,7,6,6,1,4,5,5,6,5,5,7,1,3,3,4,4,4,4,4,4,3,3,3,4,3,4,3,2,15,1,12,-1,1,2,2,3,4,3,3,4,3,3,4,4,2,8,4,3,1,1,5,1,5,4,5,3,4,4,4,5,3,4,3,3,1,1,1,72,20,6,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,132.0000019,14,30,19,21,20,23,22,24,33,36,35,26,6,7,8,9,28,3,4,34,27,37,31,32,0,29,13,10,12,11,17,16,1,11,12,14,92,104,92,104,31,46,0.659090909,0.659090909,5,6.5,3.5,3.5,5.5,3.133333333,4.5,2.833333333,4,3,5,2.75,0,1,0,1,1,3,5.6,-0.349206349,1,0
67,1798,7554307,17,357,130,354,351,148,145,142,139,136,133,3,2,6,5,6,6,6,3,6,4,9,7,7,8,7,1,3,3,3,4,3,3,2,4,3,3,3,2,3,3,3,1,2,1,5,2,0,1,0,1,5,5,2,2,2,3,4,3,2,15,4,4,1,1,5,2,20,1,3,2,2,2,4,4,2,6,6,4,2,15,1,71,10,6,4,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,179.0000035,2,34,7,8,10,12,9,11,29,36,35,14,4,5,6,20,32,25,26,28,33,37,30,31,0,27,19,16,18,17,23,22,1,11,12,14,92,104,92,104,31,46,0.659090909,0.659090909,5,5.5,2.5,6,3.5,3,3,3.333333333,4,4,3,3.5,1,1,0,0,0,2,7.6,0.150793651,-1,0
68,1800,7554398,18,357,330,354,351,348,345,342,339,336,333,3,1,7,5,6,5,6,1,5,1,6,7,7,5,6,1,4,3,3,4,4,4,2,4,3,4,4,4,3,3,3,1,3,1,5,0,3,1,0,2,2,3,4,3,2,4,4,1,1,6,4,4,1,1,4,2,15,5,5,3,4,4,3,3,4,7,6,4,1,7,1,70,20,7,4,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,208.9999929,5,32,11,12,14,15,13,16,30,36,35,22,18,19,20,6,33,3,4,31,28,37,29,34,0,27,26,23,25,24,9,8,1,11,12,14,92,104,92,104,31,46,0.659090909,0.659090909,6.5,7,3,6.5,4,3.333333333,5.5,4,4,4,5,2.5,1,1,1,0,1,4,6.2,0.817460317,1,0
69,1802,7554517,18,357,330,354,351,348,345,342,339,336,333,2,4,3,7,3,6,5,2,2,4,8,6,6,7,6,1,1,1,1,2,2,4,4,2,3,3,3,2,3,2,4,1,3,2,15,0,2,1,0,1,4,4,1,4,5,2,3,4,1,2,5,5,1,1,3,2,15,5,1,4,2,3,3,4,2,7,7,6,2,20,1,70,10,6,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,241.0000042,17,27,21,23,26,22,24,25,29,36,35,11,13,14,15,9,31,19,20,32,30,37,34,33,0,28,5,2,4,3,8,7,1,11,12,14,92,104,92,104,31,46,0.659090909,0.659090909,3.5,4.5,2,4.5,6.5,2.066666667,4,1.833333333,5,5,1,3.5,1,0,1,0,0,2,6.6,-1.349206349,-1,0
7,741,7454295,17,357,330,354,351,348,345,342,339,336,333,5,5,7,5,3,5,7,1,6,2,8,7,9,7,7,1,1,3,2,4,3,2,2,4,3,2,4,1,3,4,3,1,6,2,20,1,1,1,0,1,3,2,2,2,3,3,4,2,2,15,4,4,1,1,1,2,20,1,4,4,3,3,5,6,3,7,7,6,1,8,1,65,10,7,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,117.0000028,8,29,9,14,13,10,11,12,34,36,35,26,21,22,23,15,28,6,7,30,27,37,33,32,0,31,19,16,18,17,4,3,1,9,30,14,31,61,31,61,31,46,0.170454545,0.170454545,4.5,7,4,5,3.5,2.866666667,5.5,3.333333333,4,4,4,3.75,1,0,0,0,1,2,7.6,0.150793651,-1,0
70,1813,7555202,18,357,230,354,351,248,245,242,239,236,233,5,1,6,4,6,5,5,2,4,5,4,5,6,4,5,1,2,2,1,4,1,2,2,3,3,3,3,4,4,3,3,1,4,2,3,0,2,1,0,2,4,3,1,2,3,3,3,3,1,5,4,3,1,1,4,2,3,5,3,4,3,2,4,4,3,5,3,2,1,4,1,78,20,6,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,71.99999734,15,33,2,3,6,4,5,7,27,36,35,23,12,13,14,20,28,9,10,31,29,37,32,34,0,30,19,16,18,17,26,25,1,11,12,14,92,104,92,104,31,46,0.659090909,0.659090909,4.5,6,4,6,4,2.8,4.5,2.833333333,4,3,3,3.75,1,0,1,0,1,3,4.8,-0.349206349,-1,0
71,1814,7555319,19,357,330,354,351,348,345,342,339,336,333,2,5,7,2,4,6,5,1,6,5,8,7,7,6,7,1,2,2,2,3,3,2,2,3,3,3,2,2,3,3,3,1,3,2,15,1,3,2,0,1,2,2,4,2,3,4,3,2,1,7,4,4,1,1,5,1,5,3,6,2,4,4,1,5,4,6,6,5,1,8,2,77,10,6,4,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,125.0000034,6,28,17,20,21,22,19,18,34,36,35,8,13,14,15,16,33,10,11,32,31,37,27,30,0,29,26,23,25,24,5,4,1,11,12,14,92,104,92,104,31,46,0.659090909,0.659090909,3.5,7,2,4,2,2.666666667,6,3.666666667,4,4,6,1.75,1,0,1,1,1,4,7,0.484126984,-1,0
72,1861,7557560,19,357,330,354,351,348,345,342,339,336,333,5,2,6,2,6,5,6,3,6,2,8,5,6,9,7,2,3,3,3,3,4,2,2,3,3,1,2,2,2,3,2,1,3,2,7,0,2,2,1,1,3,3,4,2,2,4,4,2,1,4,3,3,1,1,5,1,5,2,6,1,4,4,2,6,3,4,4,4,2,8,2,79,20,6,4,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,241.0000042,12,32,14,16,15,17,19,18,30,36,35,11,21,22,23,13,27,25,26,33,34,37,28,31,0,29,9,6,8,7,5,4,1,11,13,14,92,105,92,105,31,46,0.670454545,0.670454545,6,5.5,4,6,2,2.666666667,5,4,3,3,6,1.75,1,0,1,1,0,3,7,0.817460317,1,0
73,1862,7557638,18,357,330,354,351,348,345,342,339,336,333,4,6,7,7,7,7,7,1,4,7,7,1,5,5,6,1,1,1,1,1,3,4,4,2,3,4,2,2,4,1,4,2,30,1,5,-1,3,1,0,4,5,5,1,5,2,1,1,5,1,2,5,5,1,1,4,2,20,5,1,5,3,1,5,5,3,7,7,4,2,40,1,79,10,2,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,122.0000059,13,32,2,5,4,6,3,7,31,36,35,12,15,16,17,25,34,23,24,29,28,37,30,27,0,33,21,18,20,19,10,9,1,11,13,14,92,105,92,105,31,46,0.670454545,0.670454545,4,7,2.5,4.5,5.5,2.066666667,3,1.5,5,5,1,4.5,0,1,1,0,0,2,4.8,-1.682539683,-1,0
74,1863,7557684,17,357,330,354,351,348,345,342,339,336,333,5,5,6,6,7,5,6,2,7,4,9,7,8,8,9,1,4,4,3,4,4,1,2,4,4,4,4,4,4,4,4,1,NA,2,7,0,3,1,0,1,2,2,5,1,1,5,5,1,1,5,4,5,1,1,4,1,4,2,5,3,4,4,3,3,3,7,6,5,1,3,1,76,20,7,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,191.0000044,9,34,18,22,21,23,20,19,30,36,35,26,15,16,17,24,33,11,12,28,27,37,29,31,0,32,5,2,4,3,8,7,1,11,13,14,92,105,92,105,31,46,0.670454545,0.670454545,5.5,6,4,4.5,3.5,3.866666667,6,5,4,5,5,2.5,1,0,1,1,1,4,8.2,1.817460317,1,0
75,1864,7557743,19,357,330,354,351,348,345,342,339,336,333,6,2,5,1,6,4,6,1,5,1,7,8,9,8,7,1,3,3,2,3,4,3,3,4,2,4,4,4,4,4,4,1,4,1,5,1,2,1,1,1,5,5,4,2,4,3,4,2,2,16,4,4,1,1,4,2,10,5,6,4,5,3,5,6,4,7,7,5,1,3,3,75,10,7,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,136.0000022,26,30,12,16,13,17,15,14,28,36,35,11,23,24,25,2,34,20,21,29,32,37,33,27,0,31,9,6,8,7,5,4,1,11,13,14,92,105,92,105,31,46,0.670454545,0.670454545,6.5,6,5,6,2,3.266666667,3,3.5,4,4,6,3.25,1,1,0,0,1,3,7.8,0.317460317,-1,0
76,1865,7557848,19,NA,330,354,351,348,345,342,339,336,333,4,2,6,5,5,7,7,4,5,3,5,4,5,6,7,2,1,2,1,3,3,3,4,4,3,4,4,3,3,3,4,2,5,1,5,0,1,1,1,1,3,3,3,2,4,2,3,3,1,5,4,4,1,1,2,2,5,3,4,3,4,3,3,4,2,7,5,4,1,5,1,74,20,7,4,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,240.000002,14,33,19,24,20,21,23,22,28,36,35,26,3,4,5,10,32,16,17,27,29,37,31,34,0,30,9,6,8,7,13,12,1,11,14,14,92,106,92,105,31,46,0.681818182,0.670454545,5,5,2.5,6.5,4,2.733333333,5,2.833333333,4,4,4,2.75,0,1,1,0,1,3,5.4,-0.349206349,-1,0
77,1866,7557915,18,357,330,354,351,348,355,352,339,336,333,2,5,7,2,5,6,4,5,6,6,2,1,3,5,3,2,3,1,3,3,4,4,3,4,4,4,3,2,4,3,3,1,3,2,8,1,-1,2,1,1,4,3,4,4,5,2,4,5,1,7,3,4,1,1,3,1,6,4,6,4,3,2,4,4,3,6,6,4,1,3,1,74,10,7,4,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,91.99999887,13,31,2,7,6,4,5,3,34,36,35,25,9,10,11,26,28,22,23,27,32,37,30,29,0,33,17,14,16,15,20,19,1,11,14,14,92,106,92,105,31,46,0.681818182,0.670454545,3.5,5,2,3.5,2,2.933333333,4.5,2.333333333,3,4,6,3.75,1,0,1,1,1,4,2.8,-0.849206349,1,0
78,1887,7558832,18,357,330,354,351,348,345,342,339,336,333,6,6,6,2,6,5,4,5,5,3,8,4,6,7,7,1,2,3,3,3,3,3,3,3,4,3,2,2,2,4,3,1,5,1,6,0,2,1,1,1,2,2,2,2,3,3,4,2,1,8,3,5,1,1,4,2,14,6,2,3,4,3,2,6,4,7,7,5,1,1,1,75,20,6,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,240.000002,2,27,20,21,25,22,23,24,28,36,35,16,5,6,7,3,30,13,14,29,34,37,33,32,0,31,11,8,10,9,19,18,1,11,14,14,92,106,92,106,31,46,0.681818182,0.681818182,5.5,4.5,4.5,3,2.5,2.733333333,6,3.333333333,3,5,2,2.5,1,1,1,0,1,4,6.4,0.150793651,1,0
79,1921,7567200,19,357,330,354,351,348,345,342,339,336,333,7,4,5,5,6,1,5,3,6,6,9,9,8,7,9,1,2,2,3,2,3,1,4,3,3,3,3,3,3,3,3,2,17,1,8,0,3,1,0,2,4,3,4,3,4,3,2,2,2,16,3,3,2,1,4,2,16,3,3,5,2,1,3,4,4,6,6,4,2,14,1,76,10,7,5,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,62.00000066,19,30,13,18,16,17,14,15,29,36,35,3,24,25,26,11,33,21,22,32,27,37,34,31,0,28,7,4,6,5,10,9,1,11,18,14,92,110,92,110,31,46,0.727272727,0.727272727,4,5,7,4.5,3.5,2.733333333,4.5,3,3,3,3,4.25,0,1,0,0,0,1,8.4,-0.182539683,-1,0
8,743,7454384,18,357,330,354,351,348,345,342,339,336,333,6,5,6,5,6,6,7,4,6,2,7,6,5,6,6,1,2,3,2,3,3,2,2,3,3,4,4,2,3,4,4,2,20,1,5,0,3,1,0,1,2,2,2,2,3,3,4,2,2,30,5,5,1,1,1,1,5,5,6,2,4,4,2,6,4,6,6,5,2,30,1,68,20,6,4,88,1,1,0,0,5,0.5,0,0,1,1,0,0,0,1,2,18,165,750,105,1,0,3,1,0,NA,241.0000042,26,31,6,11,10,9,8,7,28,36,35,23,3,4,5,25,27,20,21,30,33,37,29,34,0,32,15,12,14,13,18,17,1,9,30,14,31,61,31,61,31,46,0.170454545,0.170454545,6,5,4,5,3.5,3.066666667,6,3.333333333,5,5,6,2,0,1,0,1,0,2,6,0.150793651,1,0
